# Info: Core count: 6
# Info: Iterations per experiment: 2000
# Info: Experiments per core pair: 300
# Info: Clock: std::chrono::steady_clock
# Info: Clock period: 1ns
# Info: Clock query overhead: 31ns
# Info: Dummy workload duration: 545666ns
# Info: Dummy workload latency equivalent: 136ns
# Info: t  0 setting QoS class to User Interactive
# Info: t  3 setting QoS class to User Interactive
# Info: t  5 setting QoS class to User Interactive
# Info: t  2 setting QoS class to User Interactive
# Info: t  1 setting QoS class to User Interactive
# Info: t  4 setting QoS class to User Interactive
# Info: New core: 4101, index  0
# Info: New core: 1, index  1
# Info: New core: 3, index  2
# Info: New core: 4100, index  3
# Info: New core: 0, index  4
# Info: New core: 2, index  5
   2,  4,        3,     0,     31.17 ns,  31.16,    2.40 GHz, 2.40,    2.40, 2.40
   2,  4,        3,     0,     29.52 ns,  29.52,    2.40 GHz, 2.42,    2.40, 2.40
   2,  4,        3,     0,     28.16 ns,  28.16,    2.40 GHz, 2.40,    2.40, 2.40
   2,  4,        3,     0,     25.57 ns,  25.58,    2.42 GHz, 2.42,    2.42, 0.69
   2,  5,        3,     2,     28.04 ns,  28.04,    2.42 GHz, 2.42,    2.38, 2.40
   2,  5,        3,     2,     31.30 ns,  31.29,    2.40 GHz, 2.40,    2.38, 2.40
   2,  5,        3,     2,     25.75 ns,  25.76,    2.40 GHz, 2.42,    2.38, 2.40
   2,  5,        3,     2,     46.26 ns,  46.27,    2.42 GHz, 2.42,    2.40, 2.40
   2,  5,        3,     2,     22.44 ns,  22.45,    2.40 GHz, 2.45,    2.40, 2.40
   2,  5,        3,     2,     21.00 ns,  20.99,    2.40 GHz, 2.42,    2.40, 2.40
   2,  5,        3,     2,     20.97 ns,  20.96,    2.42 GHz, 2.40,    2.42, 2.40
   2,  5,        3,     2,     21.01 ns,  21.00,    2.40 GHz, 2.40,    2.40, 2.42
   2,  5,        3,     2,     20.79 ns,  20.78,    2.40 GHz, 2.40,    2.40, 2.40
   2,  5,        3,     2,     20.79 ns,  20.79,    2.42 GHz, 2.40,    2.40, 2.42
   3,  0,     4100,  4101,     31.12 ns,  31.11,    3.94 GHz, 3.94,    4.00, 3.94
   3,  0,     4100,  4101,     31.10 ns,  31.10,    3.93 GHz, 3.93,    3.87, 3.93
   3,  0,     4100,  4101,     30.98 ns,  30.97,    3.94 GHz, 3.93,    3.94, 3.93
   3,  0,     4100,  4101,     30.97 ns,  30.96,    3.94 GHz, 3.94,    4.00, 3.93
   3,  0,     4100,  4101,     30.96 ns,  30.97,    3.81 GHz, 3.94,    3.93, 4.00
   3,  0,     4100,  4101,     30.97 ns,  30.97,    4.00 GHz, 3.93,    3.94, 3.93
   3,  0,     4100,  4101,     30.96 ns,  30.97,    3.94 GHz, 3.93,    4.00, 3.93
   3,  0,     4100,  4101,     30.98 ns,  30.97,    3.94 GHz, 3.93,    3.93, 3.94
   3,  0,     4100,  4101,     30.99 ns,  30.98,    3.93 GHz, 3.93,    3.93, 3.93
   3,  0,     4100,  4101,     30.96 ns,  30.97,    3.94 GHz, 3.93,    4.00, 3.93
   3,  1,     4100,     1,    108.07 ns, 108.05,    3.93 GHz, 3.93,    2.38, 2.42
   3,  1,     4100,     1,    107.99 ns, 107.98,    3.93 GHz, 4.00,    2.35, 2.35
   3,  1,     4100,     1,    256.54 ns, 256.54,    3.94 GHz, 4.00,    2.40, 2.40
   3,  2,     4100,     3,    129.65 ns, 129.67,    4.00 GHz, 3.94,    2.33, 2.35
   3,  2,     4100,     3,    129.53 ns, 129.51,    3.93 GHz, 3.93,    2.35, 2.40
   3,  2,     4100,     3,    129.81 ns, 129.81,    3.94 GHz, 3.94,    2.35, 2.35
   3,  4,     4100,     0,    133.62 ns, 133.58,    3.81 GHz, 3.93,    2.40, 2.40
   3,  5,     4100,     2,    129.97 ns, 129.96,    3.94 GHz, 4.00,    2.42, 2.40
   3,  5,     4100,     2,    126.40 ns, 126.38,    3.93 GHz, 3.93,    2.33, 2.40
   4,  0,        0,  4101,    124.29 ns, 124.30,    2.38 GHz, 2.40,    3.94, 3.93
   4,  0,        0,  4101,    118.73 ns, 118.73,    2.40 GHz, 2.40,    3.87, 3.94
   4,  0,        0,  4101,    118.50 ns, 118.49,    2.40 GHz, 2.38,    3.94, 3.93
   4,  0,        0,  4101,    118.46 ns, 118.46,    2.40 GHz, 2.42,    3.93, 3.93
   4,  0,        0,  4101,    121.69 ns, 121.69,    2.45 GHz, 2.40,    4.00, 3.94
   4,  1,        0,     1,     27.47 ns,  27.48,    2.42 GHz, 2.40,    2.42, 2.38
   4,  1,        0,     1,     31.73 ns,  31.73,    2.42 GHz, 2.40,    2.40, 2.40
   4,  1,        0,     1,     27.14 ns,  27.14,    2.40 GHz, 2.42,    2.40, 2.40
   4,  1,        0,     1,     27.67 ns,  27.67,    2.40 GHz, 2.40,    2.40, 2.40
   4,  1,        0,     1,     26.23 ns,  26.23,    2.40 GHz, 2.42,    2.40, 2.40
   4,  1,        0,     1,     26.21 ns,  26.21,    2.42 GHz, 2.40,    2.40, 2.40
   4,  1,        0,     1,     24.68 ns,  24.67,    2.40 GHz, 2.40,    2.40, 2.40
   4,  1,        0,     1,     20.82 ns,  20.82,    2.40 GHz, 2.40,    2.42, 2.40
   4,  1,        0,     1,     20.89 ns,  20.89,    2.40 GHz, 2.42,    2.42, 2.40
   4,  1,        0,     1,     21.14 ns,  21.14,    2.40 GHz, 2.40,    2.40, 2.40
   4,  2,        0,     3,     56.32 ns,  56.32,    2.40 GHz, 2.38,    2.40, 2.40
   4,  2,        0,     3,     29.31 ns,  29.30,    2.42 GHz, 2.38,    2.40, 2.38
   4,  2,        0,     3,     32.14 ns,  32.14,    2.40 GHz, 2.40,    2.40, 2.40
   4,  2,        0,     3,     26.36 ns,  26.35,    2.40 GHz, 2.40,    2.40, 2.40
   4,  2,        0,     3,     26.57 ns,  26.57,    2.40 GHz, 2.42,    2.40, 2.40
   4,  2,        0,     3,     26.03 ns,  26.03,    2.40 GHz, 2.40,    2.42, 2.40
   4,  2,        0,     3,     21.72 ns,  21.72,    2.40 GHz, 2.40,    2.40, 2.40
   4,  2,        0,     3,     20.99 ns,  20.99,    2.40 GHz, 2.40,    2.42, 2.42
   4,  2,        0,     3,     20.92 ns,  20.91,    2.42 GHz, 2.40,    2.40, 2.40
   4,  2,        0,     3,     20.78 ns,  20.76,    2.42 GHz, 2.40,    2.40, 2.40
   4,  3,        0,  4100,    116.65 ns, 116.65,    2.42 GHz, 2.42,    3.94, 3.93
   4,  3,        0,  4100,    109.72 ns, 109.71,    2.40 GHz, 2.45,    3.87, 3.94
   4,  5,        0,     2,     47.66 ns,  47.61,    2.35 GHz, 2.40,    3.93, 2.40
   4,  5,        0,     2,     26.80 ns,  26.79,    2.40 GHz, 2.42,    2.40, 2.38
   4,  5,        0,     2,     34.84 ns,  34.85,    2.42 GHz, 2.42,    2.40, 2.40
   4,  5,        0,     2,     25.34 ns,  25.34,    2.40 GHz, 2.40,    2.40, 2.40
   4,  5,        0,     2,     23.82 ns,  23.82,    2.42 GHz, 2.42,    2.40, 2.40
   4,  5,        0,     2,     20.73 ns,  20.72,    2.40 GHz, 2.40,    2.38, 2.38
   4,  5,        0,     2,     20.79 ns,  20.78,    2.38 GHz, 2.40,    2.38, 2.40
   4,  5,        0,     2,     20.75 ns,  20.75,    2.45 GHz, 2.45,    2.40, 2.42
   4,  5,        0,     2,     20.96 ns,  20.95,    2.42 GHz, 2.40,    2.40, 2.42
   4,  5,        0,     2,     20.73 ns,  20.72,    2.40 GHz, 2.40,    2.40, 2.42
   5,  0,        2,  4101,    123.30 ns, 123.33,    2.40 GHz, 2.40,    3.94, 3.94
   5,  1,        2,     1,     27.26 ns,  27.27,    2.38 GHz, 2.42,    2.40, 2.40
   5,  1,        2,     1,     27.35 ns,  27.34,    2.42 GHz, 2.38,    2.45, 2.40
   5,  1,        2,     1,     27.22 ns,  27.23,    2.40 GHz, 2.40,    2.40, 2.40
   5,  1,        2,     1,     26.78 ns,  26.79,    2.42 GHz, 2.42,    2.42, 2.40
   5,  1,        2,     1,     26.69 ns,  26.69,    2.40 GHz, 2.40,    2.40, 2.40
   5,  1,        2,     1,     26.77 ns,  26.77,    2.42 GHz, 2.40,    2.40, 2.40
   5,  1,        2,     1,     26.19 ns,  26.19,    2.40 GHz, 2.40,    2.38, 2.40
   5,  1,        2,     1,     25.56 ns,  25.56,    2.40 GHz, 2.40,    2.40, 2.40
   5,  1,        2,     1,     23.93 ns,  23.93,    2.40 GHz, 2.40,    2.40, 2.42
   5,  1,        2,     1,     20.83 ns,  20.83,    2.42 GHz, 2.42,    2.40, 2.40
   5,  2,        2,     3,     20.82 ns,  20.82,    2.40 GHz, 2.38,    2.42, 2.40
   5,  2,        2,     3,     21.44 ns,  21.43,    2.42 GHz, 2.42,    2.40, 2.40
   5,  2,        2,     3,     21.28 ns,  21.27,    2.42 GHz, 2.45,    2.40, 2.40
   5,  2,        2,     3,     20.90 ns,  20.90,    2.40 GHz, 2.40,    2.40, 2.42
