# Info: Clock: CNTVCT_EL0
# Info: Clock period: 1ns
# Info: Clock query overhead 16ns
# Info: t  2 setting QoS class to User Interactive
# Info: t  1 setting QoS class to User Interactive
# Info: t  0 setting QoS class to User Interactive
# Info: t  4 setting QoS class to User Interactive
# Info: t  5 setting QoS class to User Interactive
# Info: t  6 setting QoS class to User Interactive
# Info: t  3 setting QoS class to User Interactive
# Info: t  7 setting QoS class to User Interactive
# Info: t  8 setting QoS class to User Interactive
# Info: t  9 setting QoS class to User Interactive
# Info: t 10 setting QoS class to User Interactive
# Info: t 11 setting QoS class to User Interactive
# Info: New core: 8200, index  0
# Info: New core: 8201, index  1
# Info: New core: 8202, index  2
# Info: New core: 2, index  3
# Info: New core: 8203, index  4
# Info: New core: 3, index  5
# Info: New core: 4100, index  6
# Info: New core: 4102, index  7
# Info: New core: 4103, index  8
# Info: New core: 4101, index  9
# Info: New core: 0, index 10
# Info: New core: 1, index 11
   1,  2,    8201, 8202,     40.98 ns,  40.98,   0.00,    3.93 GHz, 3.93, 0.00,    3.87, 3.87, 0.00
   1,  2,    8201, 8202,     40.79 ns,  40.80,   0.01,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  2,    8201, 8202,     42.94 ns,  42.95,   0.01,    3.87 GHz, 3.87, 0.00,    3.91, 3.87, 0.04
   1,  2,    8201, 8202,     39.41 ns,  39.42,   0.01,    3.87 GHz, 3.16, 0.71,    3.87, 3.12, 0.76
   1,  2,    8201, 8202,     39.24 ns,  39.24,   0.00,    3.12 GHz, 4.36, 1.25,    3.12, 4.44, 1.33
   1,  3,    8201,    2,    131.23 ns, 131.22,   0.01,    3.87 GHz, 3.87, 0.00,    2.55, 2.58, 0.03
   1,  4,    8201, 8203,     39.54 ns,  39.55,   0.01,    3.87 GHz, 3.87, 0.00,    3.93, 3.87, 0.06
   1,  4,    8201, 8203,     40.65 ns,  40.65,   0.00,    3.87 GHz, 3.93, 0.06,    3.87, 3.93, 0.06
   1,  4,    8201, 8203,     40.52 ns,  40.52,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  4,    8201, 8203,     37.66 ns,  37.66,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  4,    8201, 8203,     40.96 ns,  40.96,   0.00,    3.87 GHz, 3.84, 0.03,    3.87, 3.84, 0.03
   1,  4,    8201, 8203,     40.93 ns,  40.93,   0.00,    3.93 GHz, 3.87, 0.06,    3.93, 3.87, 0.06
   1,  4,    8201, 8203,     38.15 ns,  38.15,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  4,    8201, 8203,     39.42 ns,  39.42,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  4,    8201, 8203,     39.45 ns,  39.46,   0.01,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  4,    8201, 8203,     40.42 ns,  40.42,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  5,    8201,    3,    102.32 ns, 102.32,   0.00,    3.87 GHz, 3.87, 0.00,    2.60, 2.55, 0.04
   1,  6,    8201, 4100,    122.81 ns, 122.81,   0.00,    3.87 GHz, 3.91, 0.04,    3.87, 3.91, 0.04
   1,  6,    8201, 4100,    122.56 ns, 122.56,   0.00,    3.93 GHz, 3.87, 0.06,    3.87, 3.87, 0.00
   1,  6,    8201, 4100,    122.72 ns, 122.73,   0.01,    3.87 GHz, 4.36, 0.49,    3.87, 3.64, 0.23
   1,  6,    8201, 4100,    117.43 ns, 117.44,   0.01,    4.36 GHz, 4.44, 0.08,    3.87, 4.36, 0.49
   1,  6,    8201, 4100,    116.24 ns, 116.24,   0.00,    4.53 GHz, 4.53, 0.00,    4.44, 3.53, 0.91
   1,  6,    8201, 4100,    115.43 ns, 115.43,   0.00,    4.44 GHz, 4.44, 0.00,    3.53, 4.44, 0.91
   1,  6,    8201, 4100,    115.67 ns, 115.67,   0.00,    4.53 GHz, 4.53, 0.00,    4.44, 4.44, 0.00
   1,  6,    8201, 4100,    114.70 ns, 114.69,   0.01,    4.44 GHz, 4.44, 0.00,    4.53, 4.44, 0.08
   1,  6,    8201, 4100,    117.60 ns, 117.60,   0.00,    4.44 GHz, 4.44, 0.00,    4.44, 3.12, 1.33
   1,  6,    8201, 4100,    116.20 ns, 116.21,   0.01,    4.44 GHz, 4.53, 0.08,    3.20, 3.16, 0.04
   1,  7,    8201, 4102,    100.68 ns, 100.68,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  7,    8201, 4102,    101.20 ns, 101.18,   0.02,    3.87 GHz, 3.87, 0.00,    3.91, 3.87, 0.04
   1,  7,    8201, 4102,    101.08 ns, 101.09,   0.01,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  7,    8201, 4102,    101.25 ns, 101.27,   0.01,    3.87 GHz, 3.87, 0.00,    3.94, 3.87, 0.06
   1,  7,    8201, 4102,    106.44 ns, 106.46,   0.02,    3.87 GHz, 4.36, 0.49,    3.87, 3.87, 0.00
   1,  7,    8201, 4102,    113.49 ns, 113.48,   0.01,    4.36 GHz, 4.41, 0.04,    3.91, 4.41, 0.50
   1,  7,    8201, 4102,    112.57 ns, 112.58,   0.01,    4.44 GHz, 4.49, 0.05,    4.07, 3.10, 0.97
   1,  7,    8201, 4102,    110.67 ns, 110.66,   0.01,    4.53 GHz, 4.44, 0.08,    3.75, 3.87, 0.12
   1,  7,    8201, 4102,    109.06 ns, 109.05,   0.01,    4.44 GHz, 4.44, 0.00,    3.91, 4.36, 0.46
   1,  7,    8201, 4102,    111.30 ns, 111.28,   0.01,    4.44 GHz, 4.53, 0.08,    4.36, 4.44, 0.08
   1,  8,    8201, 4103,     96.70 ns,  96.70,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  8,    8201, 4103,    101.14 ns, 101.14,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1,  8,    8201, 4103,    108.06 ns, 108.05,   0.01,    3.94 GHz, 4.36, 0.43,    3.87, 3.87, 0.00
   1,  8,    8201, 4103,    114.20 ns, 114.20,   0.00,    4.36 GHz, 4.44, 0.08,    3.87, 3.12, 0.75
   1,  8,    8201, 4103,    110.82 ns, 110.82,   0.00,    4.36 GHz, 4.44, 0.08,    3.12, 3.53, 0.41
   1,  8,    8201, 4103,    113.44 ns, 113.45,   0.01,    4.44 GHz, 4.44, 0.00,    3.53, 4.53, 1.00
   1,  8,    8201, 4103,    113.40 ns, 113.39,   0.01,    4.53 GHz, 4.44, 0.08,    4.44, 4.44, 0.00
   1,  8,    8201, 4103,    111.91 ns, 111.91,   0.00,    4.44 GHz, 4.44, 0.00,    4.44, 4.53, 0.08
   1,  8,    8201, 4103,    114.60 ns, 114.59,   0.01,    4.44 GHz, 4.44, 0.00,    4.44, 4.44, 0.00
   1,  8,    8201, 4103,    112.21 ns, 112.21,   0.00,    4.58 GHz, 4.53, 0.05,    4.49, 4.36, 0.13
   1,  9,    8201, 4101,    120.26 ns, 120.26,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.94, 0.06
   1,  9,    8201, 4101,    117.90 ns, 117.91,   0.01,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   1, 10,    8201,    0,    104.13 ns, 104.11,   0.02,    3.87 GHz, 3.87, 0.00,    2.14, 2.55, 0.41
   1, 11,    8201,    1,    100.59 ns, 100.60,   0.01,    3.87 GHz, 3.93, 0.06,    2.58, 2.55, 0.03
   2,  0,    8202, 8200,     40.92 ns,  40.92,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   2,  0,    8202, 8200,     41.03 ns,  41.03,   0.00,    3.93 GHz, 3.87, 0.06,    3.84, 3.87, 0.03
   2,  0,    8202, 8200,     40.86 ns,  40.87,   0.01,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   2,  0,    8202, 8200,     40.90 ns,  40.89,   0.01,    3.93 GHz, 3.87, 0.06,    3.87, 3.87, 0.00
   2,  0,    8202, 8200,     40.93 ns,  40.93,   0.00,    3.93 GHz, 3.87, 0.06,    3.87, 3.87, 0.00
   2,  0,    8202, 8200,     41.00 ns,  41.00,   0.00,    3.87 GHz, 3.93, 0.06,    3.87, 3.93, 0.06
   2,  0,    8202, 8200,     40.72 ns,  40.72,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   2,  0,    8202, 8200,     40.99 ns,  40.99,   0.00,    3.87 GHz, 3.87, 0.00,    3.93, 3.87, 0.06
   2,  0,    8202, 8200,     40.96 ns,  40.96,   0.00,    3.91 GHz, 3.87, 0.04,    3.91, 3.87, 0.04
   2,  0,    8202, 8200,     40.97 ns,  40.97,   0.00,    3.87 GHz, 3.94, 0.06,    3.87, 3.93, 0.06
   2,  1,    8202, 8201,     37.97 ns,  37.97,   0.00,    3.87 GHz, 3.87, 0.00,    3.87, 3.87, 0.00
   2,  1,    8202, 8201,     37.95 ns,  37.95,   0.00,    3.87 GHz, 3.93, 0.06,    3.87, 3.87, 0.00
   2,  1,    8202, 8201,     37.91 ns,  37.91,   0.00,    3.87 GHz, 3.87, 0.00,    3.91, 3.93, 0.02
   2,  1,    8202, 8201,     37.96 ns,  37.96,   0.00,    3.93 GHz, 3.87, 0.06,    3.87, 3.87, 0.00
   2,  1,    8202, 8201,     37.25 ns,  37.25,   0.00,    3.87 GHz, 4.36, 0.49,    3.87, 4.36, 0.49
